Journée du 01/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
18:45,68000,69000,69347
19:00,69800,70700,69916
19:15,69800,70700,70203
19:30,69200,70100,70179
19:45,69200,70100,69793
20:00,67900,68700,69380
20:15,67900,68700,68889
20:30,66300,67100,68040
20:45,66300,67100,67318
21:00,65000,65800,66620
21:15,65000,65800,66162
21:30,63700,64400,65617
21:45,63700,64400,65185
22:00,63000,63700,64760
22:15,63000,63700,65923
22:30,64300,64900,66012
22:45,64300,64900,67557
23:00,65400,66000,67446
23:15,65400,66000,67525
23:30,65200,65600,67132
23:45,65200,65600,67009
,,,
,,,
Journée du 12/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,66719,65533,66887
00:15,66038,65567,66947
00:30,63400,65500,66117
00:45,63400,65500,64644
01:00,61400,63400,63547
01:15,61400,63400,63800
01:30,61500,64100,63409
01:45,61500,64100,63201
02:00,61000,63300,62637
02:15,61000,63300,63048
02:30,59600,62000,62317
02:45,59600,62000,61763
03:00,58000,60700,60894
03:15,58000,60700,60710
03:30,57400,59800,60108
03:45,57400,59800,59613
04:00,56700,58900,59073
04:15,56700,58900,58975
04:30,56200,58500,58795
04:45,56200,58500,58535
05:00,56000,58300,58480
05:15,56000,58300,59094
05:30,56900,59200,59121
05:45,56900,59200,59269
06:00,57200,59300,59236
06:15,57200,59300,59825
06:30,58000,60200,60139
06:45,58000,60200,60428
07:00,58600,61000,60770
07:15,58600,61000,61211
07:30,59400,61800,61598
07:45,59400,61800,61955
08:00,60400,62600,62465
08:15,60400,62600,63182
08:30,61200,64100,63758
08:45,61200,64100,64387
09:00,62300,65100,64964
09:15,62300,65100,65651
09:30,63900,67100,66716
09:45,63900,67100,67339
10:00,65300,68300,68003
10:15,65300,68300,68629
10:30,66500,69200,69186
10:45,66500,69200,69577
11:00,67300,70000,69813
11:15,67300,70000,69989
11:30,67700,70000,70053
11:45,67700,70000,70233
12:00,69500,71400,70515
12:15,69500,71400,71143
12:30,69200,71100,71001
12:45,69200,71100,71590
13:00,70700,72500,70978
13:15,70700,72500,69873
13:30,66600,68400,68786
13:45,66600,68400,67850
14:00,64100,66000,66698
14:15,64100,66000,66216
14:30,62900,64800,65332
14:45,62900,64800,64414
15:00,61500,63400,63939
15:15,61500,63400,63972
15:30,60800,62700,63560
15:45,60800,62700,63089
16:00,59700,61700,62557
16:15,59700,61700,62297
16:30,59800,61800,62505
16:45,59800,61800,62676
17:00,60700,62800,63109
17:15,60700,62800,64136
17:30,62900,65200,65443
17:45,62900,65200,66745
18:00,66200,68600,68232
18:15,66200,68600,69811
18:30,68600,71200,71023
18:45,68600,71200,72099
19:00,71200,73900,72977
19:15,71200,73900,73473
19:30,70800,73500,73479
19:45,70800,73500,73304
20:00,70000,72700,72844
20:15,70000,72700,72093
20:30,68800,71500,71273
20:45,68800,71500,70667
21:00,67700,70400,70057
21:15,67700,70400,69653
21:30,66200,68900,68924
21:45,66200,68900,68487
22:00,64900,67600,67695
22:15,64900,67600,68575
22:30,65400,68100,68522
22:45,65400,68100,69991
23:00,67400,70100,69727
23:15,67400,70100,69524
23:30,67300,69900,68967
23:45,67300,69900,68737
,,,
,,,
Journée du 13/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,71174,68167,68507
00:15,70447,69033,68540
00:30,67400,67300,67673
00:45,67400,67300,66590
01:00,66300,65200,65544
01:15,66300,65200,65751
01:30,66700,66100,65302
01:45,66700,66100,65240
02:00,66400,65600,64899
02:15,66400,65600,65389
02:30,65500,64700,64995
02:45,65500,64700,64546
03:00,64400,63600,63826
03:15,64400,63600,63694
03:30,64100,63100,63272
03:45,64100,63100,63032
04:00,63500,62600,62843
04:15,63500,62600,62923
04:30,63900,62800,62918
04:45,63900,62800,63051
05:00,64800,63800,63410
05:15,64800,63800,64931
05:30,67000,65800,65474
05:45,67000,65800,66392
06:00,68800,67900,67203
06:15,68800,67900,69431
06:30,73100,71800,71143
06:45,73100,71800,72652
07:00,76400,75000,74209
07:15,76400,75000,75729
07:30,79600,77900,77405
07:45,79600,77900,78553
08:00,81700,80300,79848
08:15,81700,80300,80491
08:30,82700,81400,81104
08:45,82700,81400,81523
09:00,83100,81600,81668
09:15,83100,81600,81752
09:30,83200,81900,81948
09:45,83200,81900,81655
10:00,82900,81100,81309
10:15,82900,81100,80575
10:30,82300,79700,80223
10:45,82300,79700,79674
11:00,81900,79100,79188
11:15,81900,79100,78830
11:30,81500,78400,78445
11:45,81500,78400,78214
12:00,82000,78500,78305
12:15,82000,78500,77985
12:30,80800,77200,77404
12:45,80800,77200,77840
13:00,81800,78000,76973
13:15,81800,78000,75977
13:30,79000,74500,75088
13:45,79000,74500,74199
14:00,77900,73200,73290
14:15,77900,73200,72861
14:30,76500,71700,71979
14:45,76500,71700,71227
15:00,75100,70600,70740
15:15,75100,70600,70706
15:30,74100,69800,70317
15:45,74100,69800,70071
16:00,73500,69500,69622
16:15,73500,69500,69539
16:30,73700,70100,69713
16:45,73700,70100,70020
17:00,74600,71300,70763
17:15,74600,71300,72234
17:30,76600,73700,73346
17:45,76600,73700,75095
18:00,79800,77300,76613
18:15,79800,77300,77921
18:30,82000,79800,78992
18:45,82000,79800,80201
19:00,83800,82000,81137
19:15,83800,82000,81422
19:30,82200,80600,81156
19:45,82200,80600,80428
20:00,80100,78800,79730
20:15,80100,78800,78872
20:30,77400,76300,77939
20:45,77400,76300,77024
21:00,75300,74400,76001
21:15,75300,74400,75159
21:30,73200,72500,74469
21:45,73200,72500,73877
22:00,71600,71200,73106
22:15,71600,71200,73958
22:30,72800,72600,73907
22:45,72800,72600,75391
23:00,75000,75000,75057
23:15,75000,75000,74492
23:30,74200,74200,73819
23:45,74200,74200,73689
,,,
,,,
Journée du 14/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,71075,72800,73559
00:15,70349,73500,73406
00:30,71900,72100,72624
00:45,71900,72100,71725
01:00,70200,70400,70769
01:15,70200,70400,71312
01:30,71000,71600,71021
01:45,71000,71600,71298
02:00,70600,70900,70807
02:15,70600,70900,71166
02:30,69300,70400,70643
02:45,69300,70400,70125
03:00,67500,69000,69326
03:15,67500,69000,69284
03:30,66600,68900,69029
03:45,66600,68900,68931
04:00,65500,68200,68346
04:15,65500,68200,68655
04:30,65700,68700,68637
04:45,65700,68700,68748
05:00,66700,70000,69035
05:15,66700,70000,70574
05:30,68400,71600,71317
05:45,68400,71600,72152
06:00,70900,73700,72968
06:15,70900,73700,75134
06:30,74700,77500,76813
06:45,74700,77500,78382
07:00,78000,80600,80106
07:15,78000,80600,81439
07:30,81000,83400,82911
07:45,81000,83400,83925
08:00,82900,85500,85031
08:15,82900,85500,86080
08:30,83300,86700,86693
08:45,83300,86700,86918
09:00,83500,86700,86894
09:15,83500,86700,86573
09:30,83500,86700,86780
09:45,83500,86700,86475
10:00,82800,85600,86063
10:15,82800,85600,85313
10:30,82200,84200,84608
10:45,82200,84200,84239
11:00,81500,83400,83766
11:15,81500,83400,83102
11:30,81000,82400,82701
11:45,81000,82400,82341
12:00,81000,82400,82105
12:15,81000,82400,81878
12:30,79900,80900,81248
12:45,79900,80900,81357
13:00,80500,81600,80317
13:15,80500,81600,79409
13:30,77100,77700,78280
13:45,77100,77700,77319
14:00,75900,76700,76456
14:15,75900,76700,76039
14:30,74900,74600,75135
14:45,74900,74600,74171
15:00,73100,73300,73480
15:15,73100,73300,73061
15:30,72300,72000,72298
15:45,72300,72000,71948
16:00,71700,71600,71757
16:15,71700,71600,71792
16:30,71800,71800,71926
16:45,71800,71800,72029
17:00,72600,72800,72691
17:15,72600,72800,74283
17:30,75100,76400,75476
17:45,75100,76400,77294
18:00,78100,79500,78759
18:15,78100,79500,80103
18:30,80300,81900,81289
18:45,80300,81900,82472
19:00,82200,84100,83531
19:15,82200,84100,83707
19:30,81100,83400,83439
19:45,81100,83400,82841
20:00,79400,81600,81939
20:15,79400,81600,81037
20:30,77400,79700,80107
20:45,77400,79700,78917
21:00,75400,77800,77876
21:15,75400,77800,77195
21:30,73700,76200,76460
21:45,73700,76200,75897
22:00,72100,75100,75098
22:15,72100,75100,75951
22:30,73800,76200,75669
22:45,73800,76200,77206
23:00,75000,78000,77057
23:15,75000,78000,76559
23:30,74300,75600,75692
23:45,74300,75600,75547
,,,
,,,
Journée du 15/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,69293,74200,75402
00:15,68586,74900,75171
00:30,71800,73500,74260
00:45,71800,73500,72882
01:00,70300,71500,71741
01:15,70300,71500,72342
01:30,71500,72100,71875
01:45,71500,72100,71955
02:00,71400,72000,71441
02:15,71400,72000,71866
02:30,70200,70700,71176
02:45,70200,70700,70749
03:00,69000,69800,69916
03:15,69000,69800,69705
03:30,68300,68900,69185
03:45,68300,68900,68810
04:00,67600,68200,68345
04:15,67600,68200,68422
04:30,67600,68300,68244
04:45,67600,68300,68325
05:00,68600,69200,68440
05:15,68600,69200,69733
05:30,70100,70500,70083
05:45,70100,70500,70911
06:00,72200,72200,71632
06:15,72200,72200,73525
06:30,75200,75500,74864
06:45,75200,75500,76109
07:00,78200,78000,77558
07:15,78200,78000,78466
07:30,80600,80400,80016
07:45,80600,80400,80783
08:00,82700,81900,81637
08:15,82700,81900,82138
08:30,83800,83100,82731
08:45,83800,83100,83166
09:00,83600,83400,83336
09:15,83600,83400,83338
09:30,84000,83600,83439
09:45,84000,83600,83480
10:00,84500,83100,83301
10:15,84500,83100,82999
10:30,84100,82900,82801
10:45,84100,82900,82743
11:00,83400,82500,82658
11:15,83400,82500,82393
11:30,83200,82000,82092
11:45,83200,82000,81803
12:00,83500,82000,81800
12:15,83500,82000,81781
12:30,82800,81000,81232
12:45,82800,81000,81646
13:00,82800,81800,80913
13:15,82800,81800,80047
13:30,80100,78700,79051
13:45,80100,78700,78472
14:00,79300,77500,77697
14:15,79300,77500,77259
14:30,77700,75900,76328
14:45,77700,75900,75459
15:00,76300,74700,74882
15:15,76300,74700,74807
15:30,75100,73800,74210
15:45,75100,73800,73645
16:00,73900,72600,73195
16:15,73900,72600,72756
16:30,74000,72500,72587
16:45,74000,72500,72778
17:00,74500,72900,72793
17:15,74500,72900,73218
17:30,75800,74700,73989
17:45,75800,74700,75359
18:00,78300,77200,76528
18:15,78300,77200,77660
18:30,80400,79100,78601
18:45,80400,79100,79454
19:00,82000,80500,80372
19:15,82000,80500,80183
19:30,80800,79400,79796
19:45,80800,79400,78937
20:00,78700,77400,78175
20:15,78700,77400,77103
20:30,76500,75200,75900
20:45,76500,75200,74659
21:00,74400,73000,73550
21:15,74400,73000,72494
21:30,72600,72000,71544
21:45,72600,72000,71035
22:00,71100,70000,70248
22:15,71100,70000,71049
22:30,71600,70800,70881
22:45,71600,70800,71926
23:00,73000,72500,71740
23:15,73000,72500,71383
23:30,72000,72000,70597
23:45,72000,72000,70267
,,,
,,,
Journée du 16/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,69293,69400,69937
00:15,68586,70700,69877
00:30,70000,68100,69023
00:45,70000,68100,67767
01:00,68100,66500,66663
01:15,68100,66500,67055
01:30,69100,67300,66627
01:45,69100,67300,66556
02:00,69500,66400,65991
02:15,69500,66400,66202
02:30,68400,65000,65638
02:45,68400,65000,64993
03:00,67000,63700,64154
03:15,67000,63700,63947
03:30,66100,63200,63374
03:45,66100,63200,62926
04:00,65300,62400,62448
04:15,65300,62400,62481
04:30,65000,62300,62486
04:45,65000,62300,62413
05:00,65700,63700,62684
05:15,65700,63700,63914
05:30,67100,64800,64487
05:45,67100,64800,65266
06:00,69200,66500,65877
06:15,69200,66500,67757
06:30,72200,70100,69342
06:45,72200,70100,70674
07:00,75100,72600,72038
07:15,75100,72600,73158
07:30,77300,75300,74615
07:45,77300,75300,75617
08:00,79200,76800,76539
08:15,79200,76800,76950
08:30,79700,77500,77349
08:45,79700,77500,77597
09:00,79900,77700,77690
09:15,79900,77700,77751
09:30,80000,78000,77832
09:45,80000,78000,78106
10:00,80300,78400,78150
10:15,80300,78400,78114
10:30,80200,78300,78022
10:45,80200,78300,77992
11:00,80000,77200,77424
11:15,80000,77200,77556
11:30,80300,77200,77359
11:45,80300,77200,77448
12:00,80500,78300,77757
12:15,80500,78300,77963
12:30,79500,77300,77409
12:45,79500,77300,78097
13:00,80500,78300,77381
13:15,80500,78300,76840
13:30,78100,75700,75986
13:45,78100,75700,75322
14:00,76800,74600,74619
14:15,76800,74600,74247
14:30,75200,73500,73432
14:45,75200,73500,72807
15:00,73800,72100,72187
15:15,73800,72100,72182
15:30,72400,70700,71632
15:45,72400,70700,71107
16:00,71500,69800,70818
16:15,71500,69800,70758
16:30,71200,69500,70467
16:45,71200,69500,70344
17:00,71800,70200,70668
17:15,71800,70200,71341
17:30,74100,72500,72102
17:45,74100,72500,73537
18:00,76900,75300,74914
18:15,76900,75300,76062
18:30,79200,77600,77106
18:45,79200,77600,78122
19:00,81000,79400,79135
19:15,81000,79400,79303
19:30,80100,78500,78699
19:45,80100,78500,77976
20:00,78300,76700,77147
20:15,78300,76700,76481
20:30,76500,74900,75245
20:45,76500,74900,74158
21:00,74300,72800,73205
21:15,74300,72800,72736
21:30,73300,71800,71991
21:45,73300,71800,71578
22:00,71900,70400,70770
22:15,71900,70400,71448
22:30,73000,71500,71301
22:45,73000,71500,72821
23:00,74500,73000,72570
23:15,74500,73000,72067
23:30,73600,72400,71328
23:45,73600,72400,71166
,,,
,,,
Journée du 17/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,70085,70467,71004
00:15,69370,71433,70895
00:30,70000,69500,70140
00:45,70000,69500,68856
01:00,68700,67500,67742
01:15,68700,67500,68390
01:30,69600,68600,68074
01:45,69600,68600,68093
02:00,69100,68200,67524
02:15,69100,68200,67986
02:30,67900,67300,67420
02:45,67900,67300,67019
03:00,66600,65900,66224
03:15,66600,65900,66055
03:30,65800,65400,65552
03:45,65800,65400,65337
04:00,65000,64700,64890
04:15,65000,64700,65147
04:30,65000,65000,65171
04:45,65000,65000,65301
05:00,65500,66400,65602
05:15,65500,66400,67028
05:30,67500,68000,67685
05:45,67500,68000,68554
06:00,69300,69900,69256
06:15,69300,69900,71243
06:30,72800,73300,72721
06:45,72800,73300,73957
07:00,75800,76300,75374
07:15,75800,76300,76961
07:30,78400,79100,78470
07:45,78400,79100,79532
08:00,80200,81200,80547
08:15,80200,81200,81404
08:30,81200,82000,81895
08:45,81200,82000,82077
09:00,81400,82000,82305
09:15,81400,82000,82309
09:30,81500,82400,82385
09:45,81500,82400,82353
10:00,81200,81500,82137
10:15,81200,81500,81640
10:30,80500,81300,81465
10:45,80500,81300,81106
11:00,79800,80600,80829
11:15,79800,80600,80730
11:30,79500,80400,80581
11:45,79500,80400,80402
12:00,79500,80300,80329
12:15,79500,80300,80278
12:30,78900,79800,79917
12:45,78900,79800,80147
13:00,79200,80300,79366
13:15,79200,80300,78591
13:30,76300,76900,77479
13:45,76300,76900,76719
14:00,74900,75500,75936
14:15,74900,75500,75324
14:30,72700,74000,74655
14:45,72700,74000,73699
15:00,71100,73000,73158
15:15,71100,73000,72884
15:30,70400,72200,72233
15:45,70400,72200,71796
16:00,69000,70700,71228
16:15,69000,70700,70717
16:30,69100,70600,70594
16:45,69100,70600,70438
17:00,70500,71800,70820
17:15,70500,71800,71409
17:30,73100,74200,72349
17:45,73100,74200,73782
18:00,76200,77100,75109
18:15,76200,77100,76193
18:30,78100,78800,77114
18:45,78100,78800,77916
19:00,79500,80000,78626
19:15,79500,80000,78500
19:30,78700,79100,78025
19:45,78700,79100,77472
20:00,77600,77900,76818
20:15,77600,77900,76200
20:30,75600,75800,75234
20:45,75600,75800,74397
21:00,74100,74200,73434
21:15,74100,74200,73129
21:30,72900,72900,72269
21:45,72900,72900,71620
22:00,71700,71600,70953
22:15,71700,71600,72109
22:30,72700,72900,72086
22:45,72700,72900,73705
23:00,74500,75000,73443
23:15,74500,75000,73294
23:30,73900,74200,72428
23:45,73900,74200,72383
,,,
,,,
Journée du 18/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,69590,71667,72338
00:15,68880,72933,72118
00:30,70800,70400,71207
00:45,70800,70400,69945
01:00,68700,68600,68877
01:15,68700,68600,69302
01:30,69500,68700,68812
01:45,69500,68700,68610
02:00,68900,68300,68140
02:15,68900,68300,68266
02:30,67000,67500,67659
02:45,67000,67500,67150
03:00,65800,66000,66328
03:15,65800,66000,65929
03:30,64500,65000,65439
03:45,64500,65000,64811
04:00,63800,64000,64388
04:15,63800,64000,64079
04:30,63200,63700,63884
04:45,63200,63700,63814
05:00,63500,63500,63666
05:15,63500,63500,64200
05:30,64200,65000,64418
05:45,64200,65000,64719
06:00,64700,64900,64710
06:15,64700,64900,65473
06:30,66200,66000,65825
06:45,66200,66000,66280
07:00,67500,67100,66687
07:15,67500,67100,67705
07:30,68600,68600,68238
07:45,68600,68600,68865
08:00,70200,69800,69549
08:15,70200,69800,70315
08:30,71200,71400,71056
08:45,71200,71400,71715
09:00,72400,72600,72187
09:15,72400,72600,73112
09:30,73800,74300,73890
09:45,73800,74300,74694
10:00,74400,75300,75226
10:15,74400,75300,75675
10:30,74900,76100,75990
10:45,74900,76100,76244
11:00,74700,77000,76456
11:15,74700,77000,77103
11:30,74800,76700,77303
11:45,74800,76700,77145
12:00,75800,78500,77758
12:15,75800,78500,78181
12:30,74900,77800,78010
12:45,74900,77800,78530
13:00,76000,78800,78185
13:15,76000,78800,77164
13:30,72700,75700,76300
13:45,72700,75700,75410
14:00,71100,74300,74594
14:15,71100,74300,73942
14:30,69600,72500,73130
14:45,69600,72500,72105
15:00,68500,71700,71720
15:15,68500,71700,71478
15:30,67600,70400,70728
15:45,67600,70400,70175
16:00,67100,68800,69668
16:15,67100,68800,69333
16:30,67000,69200,69123
16:45,67000,69200,69082
17:00,67500,69400,69265
17:15,67500,69400,69669
17:30,69200,70900,70256
17:45,69200,70900,71564
18:00,71900,73200,72616
18:15,71900,73200,73588
18:30,73800,75100,74539
18:45,73800,75100,75065
19:00,75200,76400,75597
19:15,75200,76400,75863
19:30,75000,76100,75638
19:45,75000,76100,75217
20:00,73800,74800,74670
20:15,73800,74800,73944
20:30,72500,73400,72943
20:45,72500,73400,72294
21:00,71300,72100,71504
21:15,71300,72100,70981
21:30,70300,71000,70438
21:45,70300,71000,70010
22:00,69500,70100,69325
22:15,69500,70100,70289
22:30,71100,71400,70256
22:45,71100,71400,71818
23:00,73500,73400,71773
23:15,73500,73400,71742
23:30,73000,73100,71097
23:45,73000,73100,71025
,,,
,,,
Journée du 19/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,68006,70633,70954
00:15,67312,71867,70789
00:30,70300,69400,70135
00:45,70300,69400,68814
01:00,68100,67600,67846
01:15,68100,67600,68002
01:30,68900,68000,67530
01:45,68900,68000,67403
02:00,68200,67000,66811
02:15,68200,67000,67031
